"","Compound","RT","Type","Filename","Status","Area"
"4268","LPC (22:4)_1","4.45","Target Compound","h2o_pos_190729135013","Processed",NA
"4269","LPC (22:4)_4.35","4.35","Target Compound","h2o_pos_190729135013","Processed",NA
"4270","LPC (22:5)_1","3.64","Target Compound","h2o_pos_190729135013","Processed",NA
"4271","LPC (22:5)_2","3.85","Target Compound","h2o_pos_190729135013","Processed",NA
"4272","LPC (22:5)_3","4.04","Target Compound","h2o_pos_190729135013","Processed",NA
"4273","LPC (22:6)_1","3.27","Target Compound","h2o_pos_190729135013","Processed",NA
"4274","LPC (22:6)_2","3.47","Target Compound","h2o_pos_190729135013","Processed",NA
"4275","LPE (20:4)_3.44","3.44","Target Compound","h2o_pos_190729135013","Processed",NA
"4276","LPE (20:4)_3.51","3.51","Target Compound","h2o_pos_190729135013","Processed",NA
"4277","LPE (20:4)_3.71","3.71","Target Compound","h2o_pos_190729135013","Processed",NA
"4278","LPE (20:5)_2.79","2.79","Target Compound","h2o_pos_190729135013","Processed",NA
"4279","LPE (20:5)_2.97","2.97","Target Compound","h2o_pos_190729135013","Processed",NA
"4280","LPE (20:6)_3.39","3.39","Target Compound","h2o_pos_190729135013","Processed",NA
"4281","LPE (20:6)_3.60","3.6","Target Compound","h2o_pos_190729135013","Processed",NA
"4282","LPS (18:0)","4.76","Target Compound","h2o_pos_190729135013","Processed",NA
"4283","LPS (22:6)","2.64","Target Compound","h2o_pos_190729135013","Processed",NA
"4284","PC (32:0)","12.72,12.72","Target Compound","h2o_pos_190729135013","Processed",NA
"4285","PC (32:1-16:1_16:0ev18:4_14:0)","11.98","Target Compound","h2o_pos_190729135013","Processed",NA
"4286","PC (34:1-18:1_16:0)","12.95","Target Compound","h2o_pos_190729135013","Processed",NA
"4287","PC (34:2-18:2_16:0)","12.15","Target Compound","h2o_pos_190729135013","Processed",NA
"4288","PC (34:3-18:2_16:1ev18:3_16:0)","11.49","Target Compound","h2o_pos_190729135013","Processed",NA
"4289","PC (36:0)_nurExactMass","15.07","Target Compound","h2o_pos_190729135013","Processed",NA
"4290","PC (36:1-18:1_18:0)","14.1","Target Compound","h2o_pos_190729135013","Processed",NA
"4291","PC (36:2-18:2_18:0ev18:1_18:1)","13.16","Target Compound","h2o_pos_190729135013","Processed",10473
"4292","PC (36:3-18:2_18:1)","12.33,12.33","Target Compound","h2o_pos_190729135013","Processed",NA
"4293","PC (36:3-20:3_16:0ev18:2_18:1)","12.47","Target Compound","h2o_pos_190729135013","Processed",NA
"4294","PC (36:4-18:2_18:2)","11.72","Target Compound","h2o_pos_190729135013","Processed",NA
"4295","PC (36:4-20:4_16:0)","12.07","Target Compound","h2o_pos_190729135013","Processed",NA
"4296","PC (36:5-20:5_16:0)","11.46","Target Compound","h2o_pos_190729135013","Processed",NA
"4297","PC (36:6-22:6_14:0)","10.95,10.95","Target Compound","h2o_pos_190729135013","Processed",NA
"4298","PC (38:4-18:0_20:4)","13.19","Target Compound","h2o_pos_190729135013","Processed",NA
"4299","PC (38:5-20:4_18:1)","12.38","Target Compound","h2o_pos_190729135013","Processed",NA
"4300","PC (38:5-22:5_16:0)_12.07","12.07","Target Compound","h2o_pos_190729135013","Processed",NA
"4301","PC (38:5-22:5_16:0)_12.45","12.45","Target Compound","h2o_pos_190729135013","Processed",NA
"4302","PC (38:6-22:6_16:0)","11.79,11.79","Target Compound","h2o_pos_190729135013","Processed",NA
"4303","PC (38:7-22:6_16:1)","11.13,11.13","Target Compound","h2o_pos_190729135013","Processed",NA
"4304","PC (40:6-22:6_18:0)","12.80,12.80","Target Compound","h2o_pos_190729135013","Processed",NA
"4305","PC (40:7-22:6_18:1)","11.95,11.95","Target Compound","h2o_pos_190729135013","Processed",NA
"4306","PC (40:8-22:6_18:2)","11.38,11.38","Target Compound","h2o_pos_190729135013","Processed",NA
"4307","PC (40:9-22:6_18:3)","10.65,10.65","Target Compound","h2o_pos_190729135013","Processed",NA
"4308","PC (42:10-22:6_20:4)","10.98,10.98","Target Compound","h2o_pos_190729135013","Processed",NA
"4309","PC (44:12-22:6_22:6)_10.93","10.93,10.93","Target Compound","h2o_pos_190729135013","Processed",NA
"4310","PC (44:12-22:6_22:6)_11.70","11.70,11.70","Target Compound","h2o_pos_190729135013","Processed",NA
"4311","PE (34:1-18:1_16:0)","13.26","Target Compound","h2o_pos_190729135013","Processed",NA
"4312","PE (34:2-18:2_16:0)","12.41","Target Compound","h2o_pos_190729135013","Processed",NA
"4313","PE (36:1-18:1_18:0)","14.45","Target Compound","h2o_pos_190729135013","Processed",NA
"4314","PE (36:2-18:1_18:1)","13.48","Target Compound","h2o_pos_190729135013","Processed",NA
"4315","PE (36:2-18:2_18:0)","13.51","Target Compound","h2o_pos_190729135013","Processed",NA
"4316","PE (36:3-18:2_18:1)","12.62","Target Compound","h2o_pos_190729135013","Processed",NA
"4317","PE (36:4-20:4_16:0)","12.33","Target Compound","h2o_pos_190729135013","Processed",NA
"4318","PE (38:3-20:3_18:0)","13.82","Target Compound","h2o_pos_190729135013","Processed",NA
"4319","PE (38:4-20:4_18:0)","13.38","Target Compound","h2o_pos_190729135013","Processed",NA
"4320","PE (38:5-20:4_18:1ev20:5_18:0)","12.57","Target Compound","h2o_pos_190729135013","Processed",NA
"4321","PE (38:5-22:5_16:0)","12.31","Target Compound","h2o_pos_190729135013","Processed",NA
"4322","PE (38:6-20:5_18:1ev20:4_18:2)","11.82","Target Compound","h2o_pos_190729135013","Processed",NA
"4323","PE (38:6-22:6_16:0)","12.03","Target Compound","h2o_pos_190729135013","Processed",NA
"4324","PE (40:5-22:5_18:0)","13.33","Target Compound","h2o_pos_190729135013","Processed",NA
"4325","PE (40:6-22:5_18:1)","12.48","Target Compound","h2o_pos_190729135013","Processed",NA
"4326","PI (36:1-18:1_18:0)","12.66","Target Compound","h2o_pos_190729135013","Processed",NA
"4327","PI (36:2-18:2_18:0)","12.03","Target Compound","h2o_pos_190729135013","Processed",NA
"4328","PI (38:4-18:0_20:4)","11.98","Target Compound","h2o_pos_190729135013","Processed",NA
"4329","PI (38:5-18:0_20:5)","11.4","Target Compound","h2o_pos_190729135013","Processed",NA
"4330","P-PC (32:0)_nurExactMass","12.25","Target Compound","h2o_pos_190729135013","Processed",NA
"4331","P-PC (34:0)","13.71","Target Compound","h2o_pos_190729135013","Processed",NA
"4332","P-PE (34:1-P16:0_18:1)","13.96","Target Compound","h2o_pos_190729135013","Processed",NA
"4333","P-PE (34:2-P16:0_18:2)","13.01","Target Compound","h2o_pos_190729135013","Processed",NA
"4334","P-PE (34:3-P16:0_18:3)","12.25","Target Compound","h2o_pos_190729135013","Processed",NA
"4335","P-PE (36:0)_nurExactmass","15.31","Target Compound","h2o_pos_190729135013","Processed",NA
"4336","P-PE (36:1-P18:0_18:1)","15.25","Target Compound","h2o_pos_190729135013","Processed",NA
"4337","P-PE (36:2-P18:0_18:2)","14.19","Target Compound","h2o_pos_190729135013","Processed",NA
"4338","P-PE (36:2-P18:1_18:1)","14.16","Target Compound","h2o_pos_190729135013","Processed",NA
"4339","P-PE (36:3-18:2_P18:1ev18:3_18:0)","13.31","Target Compound","h2o_pos_190729135013","Processed",NA
"4340","P-PE (36:4-P16:0_20:4)_12.94","12.90,12.35","Target Compound","h2o_pos_190729135013","Processed",NA
"4341","P-PE (36:4-P16:0_20:4ev18:3_P18:1ev18:2_P18:2)_12.52","12.52","Target Compound","h2o_pos_190729135013","Processed",NA
"4342","P-PE (36:4-P18:1_18:3)_12.41","12.41","Target Compound","h2o_pos_190729135013","Processed",NA
"4343","P-PE (36:5-P16:0_20:5)","12.15","Target Compound","h2o_pos_190729135013","Processed",NA
"4344","P-PE (38:3-P18:0_20:3)_14.52","14.52","Target Compound","h2o_pos_190729135013","Processed",NA
"4345","P-PE (38:3-P18:0_20:3)_15.01","15.01","Target Compound","h2o_pos_190729135013","Processed",NA
"4346","P-PE (38:4-P18:0_20:4)","13.61","Target Compound","h2o_pos_190729135013","Processed",NA
"4347","P-PE (38:4-P18:0_20:4evP18:1_20:3)","14.03","Target Compound","h2o_pos_190729135013","Processed",NA
"4348","P-PE (38:5-P16:0_22:5)","12.86,12.85","Target Compound","h2o_pos_190729135013","Processed",NA
"4349","P-PE (38:5-P18:0_20:5)","13.19","Target Compound","h2o_pos_190729135013","Processed",NA
"4350","P-PE (38:5-P18:1_20:4ev18:0_20:5)","12.61","Target Compound","h2o_pos_190729135013","Processed",NA
"4351","P-PE (38:6-P18:0_20:6)","12.54","Target Compound","h2o_pos_190729135013","Processed",NA
"4352","P-PE (38:6-P18:1_20:5)","12.36","Target Compound","h2o_pos_190729135013","Processed",NA
"4353","P-PE (40:4-P18:0_22:4)","14.91","Target Compound","h2o_pos_190729135013","Processed",NA
"4354","P-PE (40:5-P18:0_22:5)","13.98","Target Compound","h2o_pos_190729135013","Processed",NA
"4355","P-PE (40:6-P18:0_22:6)","13.6","Target Compound","h2o_pos_190729135013","Processed",NA
"4356","P-PE (40:6-P18:1_22:5)","13.09","Target Compound","h2o_pos_190729135013","Processed",NA
"4357","dCer (15:0)","12.98","Internal Standard","h2o_pos_190729153402","Processed",NA
"4358","dCholEster (33:1)_19.11","19.11,19.11,19.11","Internal Standard","h2o_pos_190729153402","Processed",NA
"4359","dCholesterol (33:1)_11.21","11.21,11.21,11.21","Internal Standard","h2o_pos_190729153402","Processed",NA
"4360","dDG (33:1)","15.58,15.58","Internal Standard","h2o_pos_190729153402","Processed",196207
"4361","dLPC (18:1)_1","4.28,4.28,4.28","Internal Standard","h2o_pos_190729153402","Processed",25815
"4362","dLPC (18:1)_2","4.55,4.55,4.55","Internal Standard","h2o_pos_190729153402","Processed",25815
"4363","dLPE (18:1)_1","4.44,4.44,4.44","Internal Standard","h2o_pos_190729153402","Processed",NA
"4364","dLPE (18:1)_2","4.69,4.69,4.69","Internal Standard","h2o_pos_190729153402","Processed",NA
"4365","dMG (18:1)","6.98,6.98,6.98","Internal Standard","h2o_pos_190729153402","Processed",NA
"4366","dPA (33:1)","14.68,14.68,14.68","Internal Standard","h2o_pos_190729153402","Processed",NA
"4367","dPC (33:1)","12.41,12.41,12.41","Internal Standard","h2o_pos_190729153402","Processed",45089
"4368","dPE (33:1)","12.71,12.71,12.71","Internal Standard","h2o_pos_190729153402","Processed",NA
"4369","dPG (33:1)","11.74,11.74,11.74","Internal Standard","h2o_pos_190729153402","Processed",NA
"4370","dPI (33:1)","11.43,11.43,11.43","Internal Standard","h2o_pos_190729153402","Processed",NA
"4371","dPS (33:1)","11.52,11.52,11.52","Internal Standard","h2o_pos_190729153402","Processed",NA
"4372","dPS (33:1)-h2o","11.52,11.52,11.52","Internal Standard","h2o_pos_190729153402","Processed",NA
"4373","dSM (18:1)","11.93","Internal Standard","h2o_pos_190729153402","Processed",18568
"4374","dTG (48:1)","19.07,19.07,19.07","Internal Standard","h2o_pos_190729153402","Processed",254559
"4375","LPC (16:0)_1","4.21","Target Compound","h2o_pos_190729153402","Processed",265909
"4376","LPC (16:0)_2","3.93","Target Compound","h2o_pos_190729153402","Processed",NA
"4377","LPC (16:1)_1","2.99","Target Compound","h2o_pos_190729153402","Processed",NA
"4378","LPC (16:1)_2","3.24","Target Compound","h2o_pos_190729153402","Processed",NA
"4379","LPC (18:0)","5.67","Target Compound","h2o_pos_190729153402","Processed",98017
"4380","LPC (18:1)_1","4.33","Target Compound","h2o_pos_190729153402","Processed",651496
"4381","LPC (18:1)_2","4.59","Target Compound","h2o_pos_190729153402","Processed",NA
"4382","LPC (18:2)_1","3.39","Target Compound","h2o_pos_190729153402","Processed",451987
"4383","LPC (18:2)_2","3.64","Target Compound","h2o_pos_190729153402","Processed",NA
"4384","LPC (18:3)_1","2.68","Target Compound","h2o_pos_190729153402","Processed",NA
"4385","LPC (18:3)_2","2.89","Target Compound","h2o_pos_190729153402","Processed",NA
"4386","LPC (18:4)","2.22","Target Compound","h2o_pos_190729153402","Processed",NA
"4387","LPC (20:1)_1","5.7","Target Compound","h2o_pos_190729153402","Processed",NA
"4388","LPC (20:1)_2","6","Target Compound","h2o_pos_190729153402","Processed",NA
"4389","LPC (20:2)_1","4.67","Target Compound","h2o_pos_190729153402","Processed",NA
"4390","LPC (20:2)_2","4.95","Target Compound","h2o_pos_190729153402","Processed",NA
"4391","LPC (20:3)_1","3.87","Target Compound","h2o_pos_190729153402","Processed",NA
"4392","LPC (20:3)_2","4.11","Target Compound","h2o_pos_190729153402","Processed",NA
"4393","LPC (20:4)_1","3.12","Target Compound","h2o_pos_190729153402","Processed",NA
"4394","LPC (20:4)_2","3.39","Target Compound","h2o_pos_190729153402","Processed",61035
"4395","LPC (20:4)_3","3.6","Target Compound","h2o_pos_190729153402","Processed",NA
"4396","LPC (20:5)_1","2.68","Target Compound","h2o_pos_190729153402","Processed",NA
"4397","LPC (20:5)_2","2.89","Target Compound","h2o_pos_190729153402","Processed",NA
"4398","LPC (20:5)_3","3.39","Target Compound","h2o_pos_190729153402","Processed",41366
"4399","LPC (21:5)_1","3.12","Target Compound","h2o_pos_190729153402","Processed",NA
"4400","LPC (22:4)_1","4.45","Target Compound","h2o_pos_190729153402","Processed",NA
"4401","LPC (22:4)_4.35","4.35","Target Compound","h2o_pos_190729153402","Processed",NA
"4402","LPC (22:5)_1","3.64","Target Compound","h2o_pos_190729153402","Processed",NA
"4403","LPC (22:5)_2","3.85","Target Compound","h2o_pos_190729153402","Processed",NA
"4404","LPC (22:5)_3","4.04","Target Compound","h2o_pos_190729153402","Processed",NA
"4405","LPC (22:6)_1","3.27","Target Compound","h2o_pos_190729153402","Processed",NA
"4406","LPC (22:6)_2","3.47","Target Compound","h2o_pos_190729153402","Processed",NA
"4407","LPE (20:4)_3.44","3.44","Target Compound","h2o_pos_190729153402","Processed",NA
"4408","LPE (20:4)_3.51","3.51","Target Compound","h2o_pos_190729153402","Processed",NA
"4409","LPE (20:4)_3.71","3.71","Target Compound","h2o_pos_190729153402","Processed",NA
"4410","LPE (20:5)_2.79","2.79","Target Compound","h2o_pos_190729153402","Processed",NA
"4411","LPE (20:5)_2.97","2.97","Target Compound","h2o_pos_190729153402","Processed",NA
"4412","LPE (20:6)_3.39","3.39","Target Compound","h2o_pos_190729153402","Processed",8979
"4413","LPE (20:6)_3.60","3.6","Target Compound","h2o_pos_190729153402","Processed",NA
"4414","LPS (18:0)","4.76","Target Compound","h2o_pos_190729153402","Processed",NA
"4415","LPS (22:6)","2.64","Target Compound","h2o_pos_190729153402","Processed",NA
"4416","PC (32:0)","12.72,12.72","Target Compound","h2o_pos_190729153402","Processed",NA
"4417","PC (32:1-16:1_16:0ev18:4_14:0)","11.98","Target Compound","h2o_pos_190729153402","Processed",NA
"4418","PC (34:1-18:1_16:0)","12.95","Target Compound","h2o_pos_190729153402","Processed",357360
"4419","PC (34:2-18:2_16:0)","12.15","Target Compound","h2o_pos_190729153402","Processed",436036
"4420","PC (34:3-18:2_16:1ev18:3_16:0)","11.49","Target Compound","h2o_pos_190729153402","Processed",146527
"4421","PC (36:0)_nurExactMass","15.07","Target Compound","h2o_pos_190729153402","Processed",NA
"4422","PC (36:1-18:1_18:0)","14.1","Target Compound","h2o_pos_190729153402","Processed",NA
"4423","PC (36:2-18:2_18:0ev18:1_18:1)","13.16","Target Compound","h2o_pos_190729153402","Processed",119760
"4424","PC (36:3-18:2_18:1)","12.33,12.33","Target Compound","h2o_pos_190729153402","Processed",72254
"4425","PC (36:3-20:3_16:0ev18:2_18:1)","12.47","Target Compound","h2o_pos_190729153402","Processed",72254
"4426","PC (36:4-18:2_18:2)","11.72","Target Compound","h2o_pos_190729153402","Processed",17031
"4427","PC (36:4-20:4_16:0)","12.07","Target Compound","h2o_pos_190729153402","Processed",65692
"4428","PC (36:5-20:5_16:0)","11.46","Target Compound","h2o_pos_190729153402","Processed",24958
"4429","PC (36:6-22:6_14:0)","10.95,10.95","Target Compound","h2o_pos_190729153402","Processed",NA
"4430","PC (38:4-18:0_20:4)","13.19","Target Compound","h2o_pos_190729153402","Processed",NA
"4431","PC (38:5-20:4_18:1)","12.38","Target Compound","h2o_pos_190729153402","Processed",NA
"4432","PC (38:5-22:5_16:0)_12.07","12.07","Target Compound","h2o_pos_190729153402","Processed",18127
"4433","PC (38:5-22:5_16:0)_12.45","12.45","Target Compound","h2o_pos_190729153402","Processed",NA
"4434","PC (38:6-22:6_16:0)","11.79,11.79","Target Compound","h2o_pos_190729153402","Processed",NA
"4435","PC (38:7-22:6_16:1)","11.13,11.13","Target Compound","h2o_pos_190729153402","Processed",NA
"4436","PC (40:6-22:6_18:0)","12.80,12.80","Target Compound","h2o_pos_190729153402","Processed",NA
"4437","PC (40:7-22:6_18:1)","11.95,11.95","Target Compound","h2o_pos_190729153402","Processed",NA
"4438","PC (40:8-22:6_18:2)","11.38,11.38","Target Compound","h2o_pos_190729153402","Processed",NA
"4439","PC (40:9-22:6_18:3)","10.65,10.65","Target Compound","h2o_pos_190729153402","Processed",NA
"4440","PC (42:10-22:6_20:4)","10.98,10.98","Target Compound","h2o_pos_190729153402","Processed",NA
"4441","PC (44:12-22:6_22:6)_10.93","10.93,10.93","Target Compound","h2o_pos_190729153402","Processed",NA
"4442","PC (44:12-22:6_22:6)_11.70","11.70,11.70","Target Compound","h2o_pos_190729153402","Processed",NA
"4443","PE (34:1-18:1_16:0)","13.26","Target Compound","h2o_pos_190729153402","Processed",NA
"4444","PE (34:2-18:2_16:0)","12.41","Target Compound","h2o_pos_190729153402","Processed",NA
"4445","PE (36:1-18:1_18:0)","14.45","Target Compound","h2o_pos_190729153402","Processed",NA
"4446","PE (36:2-18:1_18:1)","13.48","Target Compound","h2o_pos_190729153402","Processed",NA
"4447","PE (36:2-18:2_18:0)","13.51","Target Compound","h2o_pos_190729153402","Processed",NA
"4448","PE (36:3-18:2_18:1)","12.62","Target Compound","h2o_pos_190729153402","Processed",NA
"4449","PE (36:4-20:4_16:0)","12.33","Target Compound","h2o_pos_190729153402","Processed",NA
"4450","PE (38:3-20:3_18:0)","13.82","Target Compound","h2o_pos_190729153402","Processed",NA
"4451","PE (38:4-20:4_18:0)","13.38","Target Compound","h2o_pos_190729153402","Processed",NA
"4452","PE (38:5-20:4_18:1ev20:5_18:0)","12.57","Target Compound","h2o_pos_190729153402","Processed",NA
"4453","PE (38:5-22:5_16:0)","12.31","Target Compound","h2o_pos_190729153402","Processed",NA
"4454","PE (38:6-20:5_18:1ev20:4_18:2)","11.82","Target Compound","h2o_pos_190729153402","Processed",NA
"4455","PE (38:6-22:6_16:0)","12.03","Target Compound","h2o_pos_190729153402","Processed",NA
"4456","PE (40:5-22:5_18:0)","13.33","Target Compound","h2o_pos_190729153402","Processed",NA
"4457","PE (40:6-22:5_18:1)","12.48","Target Compound","h2o_pos_190729153402","Processed",NA
"4458","PI (36:1-18:1_18:0)","12.66","Target Compound","h2o_pos_190729153402","Processed",NA
"4459","PI (36:2-18:2_18:0)","12.03","Target Compound","h2o_pos_190729153402","Processed",NA
"4460","PI (38:4-18:0_20:4)","11.98","Target Compound","h2o_pos_190729153402","Processed",NA
"4461","PI (38:5-18:0_20:5)","11.4","Target Compound","h2o_pos_190729153402","Processed",NA
"4462","P-PC (32:0)_nurExactMass","12.25","Target Compound","h2o_pos_190729153402","Processed",NA
"4463","P-PC (34:0)","13.71","Target Compound","h2o_pos_190729153402","Processed",NA
"4464","P-PE (34:1-P16:0_18:1)","13.96","Target Compound","h2o_pos_190729153402","Processed",NA
"4465","P-PE (34:2-P16:0_18:2)","13.01","Target Compound","h2o_pos_190729153402","Processed",NA
"4466","P-PE (34:3-P16:0_18:3)","12.25","Target Compound","h2o_pos_190729153402","Processed",NA
"4467","P-PE (36:0)_nurExactmass","15.31","Target Compound","h2o_pos_190729153402","Processed",NA
"4468","P-PE (36:1-P18:0_18:1)","15.25","Target Compound","h2o_pos_190729153402","Processed",NA
"4469","P-PE (36:2-P18:0_18:2)","14.19","Target Compound","h2o_pos_190729153402","Processed",NA
"4470","P-PE (36:2-P18:1_18:1)","14.16","Target Compound","h2o_pos_190729153402","Processed",NA
"4471","P-PE (36:3-18:2_P18:1ev18:3_18:0)","13.31","Target Compound","h2o_pos_190729153402","Processed",NA
